--- Atoms: 
PRODUCT_QUALITY('1543') Truth=[0.97]
PRODUCT_QUALITY('2871') Truth=[0.96]
PRODUCT_QUALITY('2872') Truth=[0.96]
PRODUCT_QUALITY('1542') Truth=[0.96]
PRODUCT_QUALITY('2870') Truth=[0.96]
PRODUCT_QUALITY('1549') Truth=[0.95]
PRODUCT_QUALITY('1548') Truth=[0.96]
PRODUCT_QUALITY('2879') Truth=[0.96]
PRODUCT_QUALITY('1578') Truth=[0.96]
PRODUCT_QUALITY('1577') Truth=[0.08]
PRODUCT_QUALITY('1579') Truth=[0.96]
PRODUCT_QUALITY('1574') Truth=[0.97]
PRODUCT_QUALITY('1573') Truth=[0.95]
PRODUCT_QUALITY('1576') Truth=[0.96]
PRODUCT_QUALITY('1575') Truth=[0.96]
PRODUCT_QUALITY('1570') Truth=[0.07]
PRODUCT_QUALITY('1572') Truth=[0.96]
PRODUCT_QUALITY('1571') Truth=[0.96]
PRODUCT_QUALITY('2899') Truth=[0.96]
PRODUCT_QUALITY('1567') Truth=[0.96]
PRODUCT_QUALITY('1566') Truth=[0.1]
PRODUCT_QUALITY('2897') Truth=[0.96]
PRODUCT_QUALITY('1569') Truth=[0.97]
PRODUCT_QUALITY('1568') Truth=[0.08]
PRODUCT_QUALITY('2898') Truth=[0.95]
PRODUCT_QUALITY('1563') Truth=[0.97]
PRODUCT_QUALITY('2895') Truth=[0.96]
PRODUCT_QUALITY('1562') Truth=[0.97]
PRODUCT_QUALITY('2896') Truth=[0.96]
PRODUCT_QUALITY('2893') Truth=[0.96]
PRODUCT_QUALITY('1565') Truth=[0.96]
PRODUCT_QUALITY('1564') Truth=[0.96]
PRODUCT_QUALITY('2894') Truth=[0.96]
PRODUCT_QUALITY('2891') Truth=[0.96]
PRODUCT_QUALITY('2892') Truth=[0.97]
PRODUCT_QUALITY('1561') Truth=[0.96]
PRODUCT_QUALITY('2890') Truth=[0.96]
PRODUCT_QUALITY('1560') Truth=[0.96]
PRODUCT_QUALITY('2048') Truth=[0.96]
PRODUCT_QUALITY('3379') Truth=[0.96]
PRODUCT_QUALITY('2049') Truth=[0.96]
PRODUCT_QUALITY('2046') Truth=[0.96]
PRODUCT_QUALITY('3377') Truth=[0.96]
PRODUCT_QUALITY('2047') Truth=[0.96]
PRODUCT_QUALITY('3378') Truth=[0.11]
PRODUCT_QUALITY('766') Truth=[0.96]
PRODUCT_QUALITY('2044') Truth=[0.05]
PRODUCT_QUALITY('3375') Truth=[0.97]
PRODUCT_QUALITY('765') Truth=[0.96]
PRODUCT_QUALITY('2045') Truth=[0.95]
PRODUCT_QUALITY('3376') Truth=[0.96]
PRODUCT_QUALITY('764') Truth=[0.97]
PRODUCT_QUALITY('2042') Truth=[0.96]
PRODUCT_QUALITY('3373') Truth=[0.07]
PRODUCT_QUALITY('763') Truth=[0.96]
PRODUCT_QUALITY('2043') Truth=[0.96]
PRODUCT_QUALITY('3374') Truth=[0.96]
PRODUCT_QUALITY('762') Truth=[0.96]
PRODUCT_QUALITY('2040') Truth=[0.96]
PRODUCT_QUALITY('3371') Truth=[0.96]
PRODUCT_QUALITY('761') Truth=[0.96]
PRODUCT_QUALITY('2041') Truth=[0.11]
PRODUCT_QUALITY('3372') Truth=[0.96]
PRODUCT_QUALITY('760') Truth=[0.96]
PRODUCT_QUALITY('3370') Truth=[0.96]
PRODUCT_QUALITY('759') Truth=[0.96]
PRODUCT_QUALITY('758') Truth=[0.96]
PRODUCT_QUALITY('757') Truth=[0.96]
PRODUCT_QUALITY('756') Truth=[0.96]
PRODUCT_QUALITY('2039') Truth=[0.96]
PRODUCT_QUALITY('2037') Truth=[0.97]
PRODUCT_QUALITY('3368') Truth=[0.06]
PRODUCT_QUALITY('2038') Truth=[0.96]
PRODUCT_QUALITY('3369') Truth=[0.96]
PRODUCT_QUALITY('2035') Truth=[0.96]
PRODUCT_QUALITY('3366') Truth=[0.96]
PRODUCT_QUALITY('2036') Truth=[0.96]
PRODUCT_QUALITY('3367') Truth=[0.96]
PRODUCT_QUALITY('2033') Truth=[0.96]
PRODUCT_QUALITY('3364') Truth=[0.96]
PRODUCT_QUALITY('777') Truth=[0.97]
PRODUCT_QUALITY('2034') Truth=[0.96]
PRODUCT_QUALITY('3365') Truth=[0.96]
PRODUCT_QUALITY('776') Truth=[0.96]
PRODUCT_QUALITY('2031') Truth=[0.96]
PRODUCT_QUALITY('3362') Truth=[0.96]
PRODUCT_QUALITY('775') Truth=[0.96]
PRODUCT_QUALITY('2032') Truth=[0.96]
PRODUCT_QUALITY('3363') Truth=[0.95]
PRODUCT_QUALITY('774') Truth=[0.96]
PRODUCT_QUALITY('3360') Truth=[0.96]
PRODUCT_QUALITY('773') Truth=[0.96]
PRODUCT_QUALITY('2030') Truth=[0.97]
PRODUCT_QUALITY('3361') Truth=[0.95]
PRODUCT_QUALITY('772') Truth=[0.96]
PRODUCT_QUALITY('771') Truth=[0.97]
PRODUCT_QUALITY('770') Truth=[0.97]
PRODUCT_QUALITY('769') Truth=[0.08]
PRODUCT_QUALITY('768') Truth=[0.97]
PRODUCT_QUALITY('767') Truth=[0.96]
PRODUCT_QUALITY('780') Truth=[0.96]
PRODUCT_QUALITY('2068') Truth=[0.96]
PRODUCT_QUALITY('3399') Truth=[0.96]
PRODUCT_QUALITY('2069') Truth=[0.11]
PRODUCT_QUALITY('788') Truth=[0.97]
PRODUCT_QUALITY('2066') Truth=[0.96]
PRODUCT_QUALITY('3397') Truth=[0.96]
PRODUCT_QUALITY('787') Truth=[0.97]
PRODUCT_QUALITY('2067') Truth=[0.96]
PRODUCT_QUALITY('3398') Truth=[0.96]
PRODUCT_QUALITY('786') Truth=[0.96]
PRODUCT_QUALITY('2064') Truth=[0.96]
PRODUCT_QUALITY('3395') Truth=[0.96]
PRODUCT_QUALITY('785') Truth=[0.97]
PRODUCT_QUALITY('2065') Truth=[0.96]
PRODUCT_QUALITY('3396') Truth=[0.96]
PRODUCT_QUALITY('784') Truth=[0.96]
PRODUCT_QUALITY('2062') Truth=[0.96]
PRODUCT_QUALITY('3393') Truth=[0.08]
PRODUCT_QUALITY('783') Truth=[0.95]
PRODUCT_QUALITY('2063') Truth=[0.08]
PRODUCT_QUALITY('3394') Truth=[0.96]
PRODUCT_QUALITY('782') Truth=[0.96]
PRODUCT_QUALITY('2060') Truth=[0.95]
PRODUCT_QUALITY('3391') Truth=[0.06]
PRODUCT_QUALITY('781') Truth=[0.96]
PRODUCT_QUALITY('2061') Truth=[0.96]
PRODUCT_QUALITY('3392') Truth=[0.95]
PRODUCT_QUALITY('2070') Truth=[0.97]
PRODUCT_QUALITY('779') Truth=[0.07]
PRODUCT_QUALITY('778') Truth=[0.96]
PRODUCT_QUALITY('791') Truth=[0.96]
PRODUCT_QUALITY('790') Truth=[0.96]
PRODUCT_QUALITY('2059') Truth=[0.96]
PRODUCT_QUALITY('2057') Truth=[0.97]
PRODUCT_QUALITY('3388') Truth=[0.96]
PRODUCT_QUALITY('2058') Truth=[0.96]
PRODUCT_QUALITY('3389') Truth=[0.07]
PRODUCT_QUALITY('2055') Truth=[0.96]
PRODUCT_QUALITY('3386') Truth=[0.96]
PRODUCT_QUALITY('799') Truth=[0.08]
PRODUCT_QUALITY('2056') Truth=[0.96]
PRODUCT_QUALITY('3387') Truth=[0.96]
PRODUCT_QUALITY('798') Truth=[0.96]
PRODUCT_QUALITY('2053') Truth=[0.96]
PRODUCT_QUALITY('3384') Truth=[0.06]
PRODUCT_QUALITY('797') Truth=[0.96]
PRODUCT_QUALITY('2054') Truth=[0.96]
PRODUCT_QUALITY('3385') Truth=[0.95]
PRODUCT_QUALITY('796') Truth=[0.97]
PRODUCT_QUALITY('2051') Truth=[0.96]
PRODUCT_QUALITY('3382') Truth=[0.95]
PRODUCT_QUALITY('795') Truth=[0.96]
PRODUCT_QUALITY('2052') Truth=[0.96]
PRODUCT_QUALITY('3383') Truth=[0.97]
PRODUCT_QUALITY('794') Truth=[0.96]
PRODUCT_QUALITY('3380') Truth=[0.07]
PRODUCT_QUALITY('793') Truth=[0.96]
PRODUCT_QUALITY('2050') Truth=[0.95]
PRODUCT_QUALITY('3381') Truth=[0.06]
PRODUCT_QUALITY('792') Truth=[0.97]
PRODUCT_QUALITY('3390') Truth=[0.97]
PRODUCT_QUALITY('789') Truth=[0.96]
PRODUCT_QUALITY('2008') Truth=[0.97]
PRODUCT_QUALITY('3339') Truth=[0.96]
PRODUCT_QUALITY('2009') Truth=[0.96]
PRODUCT_QUALITY('2006') Truth=[0.96]
PRODUCT_QUALITY('3337') Truth=[0.96]
PRODUCT_QUALITY('2007') Truth=[0.96]
PRODUCT_QUALITY('3338') Truth=[0.14]
PRODUCT_QUALITY('2004') Truth=[0.96]
PRODUCT_QUALITY('3335') Truth=[0.95]
PRODUCT_QUALITY('2005') Truth=[0.09]
PRODUCT_QUALITY('3336') Truth=[0.96]
PRODUCT_QUALITY('2002') Truth=[0.96]
PRODUCT_QUALITY('3333') Truth=[0.96]
PRODUCT_QUALITY('2003') Truth=[0.96]
PRODUCT_QUALITY('3334') Truth=[0.97]
PRODUCT_QUALITY('722') Truth=[0.05]
PRODUCT_QUALITY('2000') Truth=[0.96]
PRODUCT_QUALITY('3331') Truth=[0.97]
PRODUCT_QUALITY('721') Truth=[0.95]
PRODUCT_QUALITY('2001') Truth=[0.96]
PRODUCT_QUALITY('3332') Truth=[0.97]
PRODUCT_QUALITY('720') Truth=[0.96]
PRODUCT_QUALITY('3330') Truth=[0.07]
PRODUCT_QUALITY('719') Truth=[0.96]
PRODUCT_QUALITY('718') Truth=[0.96]
PRODUCT_QUALITY('717') Truth=[0.97]
PRODUCT_QUALITY('716') Truth=[0.95]
PRODUCT_QUALITY('715') Truth=[0.14]
PRODUCT_QUALITY('714') Truth=[0.96]
PRODUCT_QUALITY('713') Truth=[0.14]
PRODUCT_QUALITY('712') Truth=[0.96]
PRODUCT_QUALITY('3328') Truth=[0.96]
PRODUCT_QUALITY('3329') Truth=[0.97]
PRODUCT_QUALITY('3326') Truth=[0.96]
PRODUCT_QUALITY('3327') Truth=[0.96]
PRODUCT_QUALITY('3324') Truth=[0.96]
PRODUCT_QUALITY('3325') Truth=[0.06]
PRODUCT_QUALITY('3322') Truth=[0.96]
PRODUCT_QUALITY('3323') Truth=[0.05]
PRODUCT_QUALITY('3320') Truth=[0.96]
PRODUCT_QUALITY('733') Truth=[0.96]
PRODUCT_QUALITY('3321') Truth=[0.96]
PRODUCT_QUALITY('732') Truth=[0.96]
PRODUCT_QUALITY('731') Truth=[0.96]
PRODUCT_QUALITY('730') Truth=[0.96]
PRODUCT_QUALITY('729') Truth=[0.97]
PRODUCT_QUALITY('728') Truth=[0.97]
PRODUCT_QUALITY('727') Truth=[0.05]
PRODUCT_QUALITY('726') Truth=[0.96]
PRODUCT_QUALITY('725') Truth=[0.96]
PRODUCT_QUALITY('724') Truth=[0.96]
PRODUCT_QUALITY('723') Truth=[0.96]
PRODUCT_QUALITY('2028') Truth=[0.97]
PRODUCT_QUALITY('3359') Truth=[0.96]
PRODUCT_QUALITY('2029') Truth=[0.96]
PRODUCT_QUALITY('2026') Truth=[0.96]
PRODUCT_QUALITY('3357') Truth=[0.97]
PRODUCT_QUALITY('2027') Truth=[0.97]
PRODUCT_QUALITY('3358') Truth=[0.1]
PRODUCT_QUALITY('2024') Truth=[0.96]
PRODUCT_QUALITY('3355') Truth=[0.96]
PRODUCT_QUALITY('2025') Truth=[0.96]
PRODUCT_QUALITY('3356') Truth=[0.97]
PRODUCT_QUALITY('744') Truth=[0.97]
PRODUCT_QUALITY('2022') Truth=[0.97]
PRODUCT_QUALITY('3353') Truth=[0.96]
PRODUCT_QUALITY('743') Truth=[0.96]
PRODUCT_QUALITY('2023') Truth=[0.96]
PRODUCT_QUALITY('3354') Truth=[0.96]
PRODUCT_QUALITY('742') Truth=[0.96]
PRODUCT_QUALITY('2020') Truth=[0.97]
PRODUCT_QUALITY('3351') Truth=[0.96]
PRODUCT_QUALITY('741') Truth=[0.96]
PRODUCT_QUALITY('2021') Truth=[0.96]
PRODUCT_QUALITY('3352') Truth=[0.96]
PRODUCT_QUALITY('740') Truth=[0.09]
PRODUCT_QUALITY('3350') Truth=[0.96]
PRODUCT_QUALITY('739') Truth=[0.97]
PRODUCT_QUALITY('738') Truth=[0.96]
PRODUCT_QUALITY('737') Truth=[0.96]
PRODUCT_QUALITY('736') Truth=[0.97]
PRODUCT_QUALITY('735') Truth=[0.08]
PRODUCT_QUALITY('734') Truth=[0.95]
PRODUCT_QUALITY('2019') Truth=[0.11]
PRODUCT_QUALITY('2017') Truth=[0.96]
PRODUCT_QUALITY('3348') Truth=[0.96]
PRODUCT_QUALITY('2018') Truth=[0.96]
PRODUCT_QUALITY('3349') Truth=[0.06]
PRODUCT_QUALITY('2015') Truth=[0.97]
PRODUCT_QUALITY('3346') Truth=[0.96]
PRODUCT_QUALITY('2016') Truth=[0.96]
PRODUCT_QUALITY('3347') Truth=[0.96]
PRODUCT_QUALITY('2013') Truth=[0.07]
PRODUCT_QUALITY('3344') Truth=[0.96]
PRODUCT_QUALITY('2014') Truth=[0.96]
PRODUCT_QUALITY('3345') Truth=[0.95]
PRODUCT_QUALITY('2011') Truth=[0.96]
PRODUCT_QUALITY('3342') Truth=[0.96]
PRODUCT_QUALITY('755') Truth=[0.96]
PRODUCT_QUALITY('2012') Truth=[0.96]
PRODUCT_QUALITY('3343') Truth=[0.96]
PRODUCT_QUALITY('754') Truth=[0.96]
PRODUCT_QUALITY('3340') Truth=[0.96]
PRODUCT_QUALITY('753') Truth=[0.96]
PRODUCT_QUALITY('2010') Truth=[0.96]
PRODUCT_QUALITY('3341') Truth=[0.96]
PRODUCT_QUALITY('752') Truth=[0.96]
PRODUCT_QUALITY('751') Truth=[0.96]
PRODUCT_QUALITY('750') Truth=[0.96]
PRODUCT_QUALITY('749') Truth=[0.96]
PRODUCT_QUALITY('748') Truth=[0.97]
PRODUCT_QUALITY('747') Truth=[0.96]
PRODUCT_QUALITY('746') Truth=[0.96]
PRODUCT_QUALITY('745') Truth=[0.96]
PRODUCT_QUALITY('681') Truth=[0.97]
PRODUCT_QUALITY('680') Truth=[0.96]
PRODUCT_QUALITY('689') Truth=[0.96]
PRODUCT_QUALITY('3298') Truth=[0.11]
PRODUCT_QUALITY('688') Truth=[0.96]
PRODUCT_QUALITY('3299') Truth=[0.96]
PRODUCT_QUALITY('687') Truth=[0.96]
PRODUCT_QUALITY('3296') Truth=[0.96]
PRODUCT_QUALITY('686') Truth=[0.09]
PRODUCT_QUALITY('3297') Truth=[0.96]
PRODUCT_QUALITY('685') Truth=[0.96]
PRODUCT_QUALITY('3294') Truth=[0.06]
PRODUCT_QUALITY('684') Truth=[0.96]
PRODUCT_QUALITY('3295') Truth=[0.96]
PRODUCT_QUALITY('683') Truth=[0.96]
PRODUCT_QUALITY('3292') Truth=[0.97]
PRODUCT_QUALITY('682') Truth=[0.96]
PRODUCT_QUALITY('3293') Truth=[0.96]
PRODUCT_QUALITY('679') Truth=[0.96]
PRODUCT_QUALITY('692') Truth=[0.08]
PRODUCT_QUALITY('691') Truth=[0.96]
PRODUCT_QUALITY('690') Truth=[0.96]
PRODUCT_QUALITY('3289') Truth=[0.96]
PRODUCT_QUALITY('3287') Truth=[0.96]
PRODUCT_QUALITY('3288') Truth=[0.97]
PRODUCT_QUALITY('699') Truth=[0.11]
PRODUCT_QUALITY('3285') Truth=[0.96]
PRODUCT_QUALITY('698') Truth=[0.96]
PRODUCT_QUALITY('3286') Truth=[0.96]
PRODUCT_QUALITY('697') Truth=[0.1]
PRODUCT_QUALITY('3283') Truth=[0.96]
PRODUCT_QUALITY('696') Truth=[0.96]
PRODUCT_QUALITY('3284') Truth=[0.97]
PRODUCT_QUALITY('695') Truth=[0.96]
PRODUCT_QUALITY('3281') Truth=[0.96]
PRODUCT_QUALITY('694') Truth=[0.96]
PRODUCT_QUALITY('3282') Truth=[0.11]
PRODUCT_QUALITY('693') Truth=[0.96]
PRODUCT_QUALITY('3290') Truth=[0.97]
PRODUCT_QUALITY('3291') Truth=[0.95]
PRODUCT_QUALITY('1512') Truth=[0.96]
PRODUCT_QUALITY('2844') Truth=[0.96]
PRODUCT_QUALITY('1511') Truth=[0.08]
PRODUCT_QUALITY('2845') Truth=[0.97]
PRODUCT_QUALITY('1514') Truth=[0.96]
PRODUCT_QUALITY('2842') Truth=[0.96]
PRODUCT_QUALITY('1513') Truth=[0.97]
PRODUCT_QUALITY('2843') Truth=[0.96]
PRODUCT_QUALITY('2840') Truth=[0.14]
PRODUCT_QUALITY('2841') Truth=[0.97]
PRODUCT_QUALITY('1510') Truth=[0.95]
PRODUCT_QUALITY('1519') Truth=[0.95]
PRODUCT_QUALITY('1516') Truth=[0.96]
PRODUCT_QUALITY('2848') Truth=[0.96]
PRODUCT_QUALITY('1515') Truth=[0.96]
PRODUCT_QUALITY('2849') Truth=[0.96]
PRODUCT_QUALITY('2846') Truth=[0.95]
PRODUCT_QUALITY('1518') Truth=[0.96]
PRODUCT_QUALITY('2847') Truth=[0.96]
PRODUCT_QUALITY('1517') Truth=[0.96]
PRODUCT_QUALITY('1501') Truth=[0.96]
PRODUCT_QUALITY('2833') Truth=[0.96]
PRODUCT_QUALITY('1500') Truth=[0.96]
PRODUCT_QUALITY('2834') Truth=[0.96]
PRODUCT_QUALITY('1503') Truth=[0.96]
PRODUCT_QUALITY('2831') Truth=[0.96]
PRODUCT_QUALITY('1502') Truth=[0.05]
PRODUCT_QUALITY('2832') Truth=[0.96]
PRODUCT_QUALITY('2830') Truth=[0.97]
PRODUCT_QUALITY('1509') Truth=[0.96]
PRODUCT_QUALITY('1508') Truth=[0.97]
PRODUCT_QUALITY('2839') Truth=[0.95]
PRODUCT_QUALITY('2837') Truth=[0.96]
PRODUCT_QUALITY('1505') Truth=[0.95]
PRODUCT_QUALITY('1504') Truth=[0.97]
PRODUCT_QUALITY('2838') Truth=[0.96]
PRODUCT_QUALITY('2835') Truth=[0.96]
PRODUCT_QUALITY('1507') Truth=[0.96]
PRODUCT_QUALITY('1506') Truth=[0.97]
PRODUCT_QUALITY('2836') Truth=[0.96]
PRODUCT_QUALITY('1534') Truth=[0.97]
PRODUCT_QUALITY('2866') Truth=[0.96]
PRODUCT_QUALITY('1533') Truth=[0.95]
PRODUCT_QUALITY('2867') Truth=[0.96]
PRODUCT_QUALITY('1536') Truth=[0.96]
PRODUCT_QUALITY('2864') Truth=[0.97]
PRODUCT_QUALITY('1535') Truth=[0.96]
PRODUCT_QUALITY('2865') Truth=[0.96]
PRODUCT_QUALITY('1530') Truth=[0.96]
PRODUCT_QUALITY('2862') Truth=[0.96]
PRODUCT_QUALITY('2863') Truth=[0.96]
PRODUCT_QUALITY('2860') Truth=[0.95]
PRODUCT_QUALITY('1532') Truth=[0.96]
PRODUCT_QUALITY('1531') Truth=[0.96]
PRODUCT_QUALITY('2861') Truth=[0.96]
PRODUCT_QUALITY('1538') Truth=[0.97]
PRODUCT_QUALITY('1537') Truth=[0.97]
PRODUCT_QUALITY('2868') Truth=[0.97]
PRODUCT_QUALITY('2869') Truth=[0.96]
PRODUCT_QUALITY('1539') Truth=[0.96]
PRODUCT_QUALITY('1523') Truth=[0.96]
PRODUCT_QUALITY('2855') Truth=[0.96]
PRODUCT_QUALITY('1522') Truth=[0.97]
PRODUCT_QUALITY('2856') Truth=[0.96]
PRODUCT_QUALITY('2853') Truth=[0.11]
PRODUCT_QUALITY('1525') Truth=[0.07]
PRODUCT_QUALITY('2854') Truth=[0.1]
PRODUCT_QUALITY('1524') Truth=[0.96]
PRODUCT_QUALITY('2851') Truth=[0.96]
PRODUCT_QUALITY('2852') Truth=[0.96]
PRODUCT_QUALITY('1521') Truth=[0.96]
PRODUCT_QUALITY('2850') Truth=[0.96]
PRODUCT_QUALITY('1520') Truth=[0.96]
PRODUCT_QUALITY('2859') Truth=[0.09]
PRODUCT_QUALITY('1527') Truth=[0.97]
PRODUCT_QUALITY('1526') Truth=[0.96]
PRODUCT_QUALITY('1529') Truth=[0.95]
PRODUCT_QUALITY('2857') Truth=[0.96]
PRODUCT_QUALITY('1528') Truth=[0.97]
PRODUCT_QUALITY('2858') Truth=[0.96]
PRODUCT_QUALITY('2800') Truth=[0.96]
PRODUCT_QUALITY('2801') Truth=[0.96]
PRODUCT_QUALITY('2808') Truth=[0.97]
PRODUCT_QUALITY('2809') Truth=[0.96]
PRODUCT_QUALITY('2806') Truth=[0.96]
PRODUCT_QUALITY('2807') Truth=[0.95]
PRODUCT_QUALITY('2804') Truth=[0.97]
PRODUCT_QUALITY('2805') Truth=[0.96]
PRODUCT_QUALITY('2802') Truth=[0.97]
PRODUCT_QUALITY('2803') Truth=[0.06]
PRODUCT_QUALITY('2822') Truth=[0.96]
PRODUCT_QUALITY('2823') Truth=[0.96]
PRODUCT_QUALITY('2820') Truth=[0.96]
PRODUCT_QUALITY('2821') Truth=[0.96]
PRODUCT_QUALITY('2828') Truth=[0.96]
PRODUCT_QUALITY('2829') Truth=[0.96]
PRODUCT_QUALITY('2826') Truth=[0.96]
PRODUCT_QUALITY('2827') Truth=[0.96]
PRODUCT_QUALITY('2824') Truth=[0.97]
PRODUCT_QUALITY('2825') Truth=[0.96]
PRODUCT_QUALITY('2811') Truth=[0.96]
PRODUCT_QUALITY('2812') Truth=[0.97]
PRODUCT_QUALITY('2810') Truth=[0.95]
PRODUCT_QUALITY('2819') Truth=[0.96]
PRODUCT_QUALITY('2817') Truth=[0.96]
PRODUCT_QUALITY('2818') Truth=[0.08]
PRODUCT_QUALITY('2815') Truth=[0.96]
PRODUCT_QUALITY('2816') Truth=[0.96]
PRODUCT_QUALITY('2813') Truth=[0.96]
PRODUCT_QUALITY('2814') Truth=[0.96]
PRODUCT_QUALITY('2327') Truth=[0.96]
PRODUCT_QUALITY('3658') Truth=[0.96]
PRODUCT_QUALITY('2328') Truth=[0.96]
PRODUCT_QUALITY('3659') Truth=[0.06]
PRODUCT_QUALITY('2325') Truth=[0.13]
PRODUCT_QUALITY('3656') Truth=[0.96]
PRODUCT_QUALITY('2326') Truth=[0.95]
PRODUCT_QUALITY('3657') Truth=[0.96]
PRODUCT_QUALITY('2323') Truth=[0.14]
PRODUCT_QUALITY('3654') Truth=[0.96]
PRODUCT_QUALITY('2324') Truth=[0.96]
PRODUCT_QUALITY('3655') Truth=[0.96]
PRODUCT_QUALITY('2321') Truth=[0.96]
PRODUCT_QUALITY('3652') Truth=[0.96]
PRODUCT_QUALITY('2322') Truth=[0.96]
PRODUCT_QUALITY('3653') Truth=[0.97]
PRODUCT_QUALITY('6') Truth=[0.96]
PRODUCT_QUALITY('3650') Truth=[0.96]
PRODUCT_QUALITY('7') Truth=[0.96]
PRODUCT_QUALITY('2320') Truth=[0.97]
PRODUCT_QUALITY('3651') Truth=[0.1]
PRODUCT_QUALITY('4') Truth=[0.96]
PRODUCT_QUALITY('5') Truth=[0.96]
PRODUCT_QUALITY('2') Truth=[0.96]
PRODUCT_QUALITY('3') Truth=[0.96]
PRODUCT_QUALITY('0') Truth=[0.96]
PRODUCT_QUALITY('1') Truth=[0.96]
PRODUCT_QUALITY('2329') Truth=[0.95]
PRODUCT_QUALITY('2316') Truth=[0.96]
PRODUCT_QUALITY('3647') Truth=[0.96]
PRODUCT_QUALITY('2317') Truth=[0.96]
PRODUCT_QUALITY('3648') Truth=[0.96]
PRODUCT_QUALITY('2314') Truth=[0.08]
PRODUCT_QUALITY('3645') Truth=[0.96]
PRODUCT_QUALITY('2315') Truth=[0.96]
PRODUCT_QUALITY('3646') Truth=[0.97]
PRODUCT_QUALITY('2312') Truth=[0.96]
PRODUCT_QUALITY('3643') Truth=[0.96]
PRODUCT_QUALITY('2313') Truth=[0.96]
PRODUCT_QUALITY('3644') Truth=[0.96]
PRODUCT_QUALITY('2310') Truth=[0.96]
PRODUCT_QUALITY('3641') Truth=[0.09]
PRODUCT_QUALITY('2311') Truth=[0.96]
PRODUCT_QUALITY('3642') Truth=[0.07]
PRODUCT_QUALITY('3640') Truth=[0.96]
PRODUCT_QUALITY('8') Truth=[0.97]
PRODUCT_QUALITY('9') Truth=[0.96]
PRODUCT_QUALITY('2318') Truth=[0.96]
PRODUCT_QUALITY('3649') Truth=[0.96]
PRODUCT_QUALITY('2319') Truth=[0.96]
PRODUCT_QUALITY('1017') Truth=[0.96]
PRODUCT_QUALITY('2349') Truth=[0.96]
PRODUCT_QUALITY('1016') Truth=[0.96]
PRODUCT_QUALITY('1019') Truth=[0.96]
PRODUCT_QUALITY('2347') Truth=[0.96]
PRODUCT_QUALITY('3678') Truth=[0.97]
PRODUCT_QUALITY('2348') Truth=[0.96]
PRODUCT_QUALITY('1018') Truth=[0.96]
PRODUCT_QUALITY('3679') Truth=[0.97]
PRODUCT_QUALITY('1013') Truth=[0.96]
PRODUCT_QUALITY('2345') Truth=[0.96]
PRODUCT_QUALITY('3676') Truth=[0.07]
PRODUCT_QUALITY('1012') Truth=[0.96]
PRODUCT_QUALITY('2346') Truth=[0.96]
PRODUCT_QUALITY('3677') Truth=[0.97]
PRODUCT_QUALITY('1015') Truth=[0.97]
PRODUCT_QUALITY('2343') Truth=[0.96]
PRODUCT_QUALITY('3674') Truth=[0.96]
PRODUCT_QUALITY('2344') Truth=[0.97]
PRODUCT_QUALITY('3675') Truth=[0.96]
PRODUCT_QUALITY('1014') Truth=[0.96]
PRODUCT_QUALITY('2341') Truth=[0.96]
PRODUCT_QUALITY('3672') Truth=[0.96]
PRODUCT_QUALITY('2342') Truth=[0.96]
PRODUCT_QUALITY('3673') Truth=[0.96]
PRODUCT_QUALITY('3670') Truth=[0.96]
PRODUCT_QUALITY('1011') Truth=[0.07]
PRODUCT_QUALITY('2340') Truth=[0.97]
PRODUCT_QUALITY('3671') Truth=[0.97]
PRODUCT_QUALITY('1010') Truth=[0.97]
PRODUCT_QUALITY('1006') Truth=[0.97]
PRODUCT_QUALITY('2338') Truth=[0.96]
PRODUCT_QUALITY('3669') Truth=[0.96]
PRODUCT_QUALITY('1005') Truth=[0.97]
PRODUCT_QUALITY('2339') Truth=[0.96]
PRODUCT_QUALITY('2336') Truth=[0.96]
PRODUCT_QUALITY('1008') Truth=[0.96]
PRODUCT_QUALITY('3667') Truth=[0.97]
PRODUCT_QUALITY('2337') Truth=[0.05]
PRODUCT_QUALITY('1007') Truth=[0.13]
PRODUCT_QUALITY('3668') Truth=[0.97]
PRODUCT_QUALITY('1002') Truth=[0.96]
PRODUCT_QUALITY('2334') Truth=[0.96]
PRODUCT_QUALITY('3665') Truth=[0.96]
PRODUCT_QUALITY('1001') Truth=[0.96]
PRODUCT_QUALITY('2335') Truth=[0.95]
PRODUCT_QUALITY('3666') Truth=[0.97]
PRODUCT_QUALITY('2332') Truth=[0.97]
PRODUCT_QUALITY('1004') Truth=[0.06]
PRODUCT_QUALITY('3663') Truth=[0.96]
PRODUCT_QUALITY('2333') Truth=[0.97]
PRODUCT_QUALITY('1003') Truth=[0.96]
PRODUCT_QUALITY('3664') Truth=[0.97]
PRODUCT_QUALITY('2330') Truth=[0.96]
PRODUCT_QUALITY('3661') Truth=[0.97]
PRODUCT_QUALITY('2331') Truth=[0.96]
PRODUCT_QUALITY('3662') Truth=[0.96]
PRODUCT_QUALITY('1000') Truth=[0.96]
PRODUCT_QUALITY('3660') Truth=[0.96]
PRODUCT_QUALITY('1009') Truth=[0.96]
PRODUCT_QUALITY('3614') Truth=[0.95]
PRODUCT_QUALITY('3615') Truth=[0.96]
PRODUCT_QUALITY('3612') Truth=[0.97]
PRODUCT_QUALITY('3613') Truth=[0.96]
PRODUCT_QUALITY('3610') Truth=[0.96]
